topic,thread_id,comment_id,reply_to,comment_level,comment,argumentation,constructiveness,positive_stance,negative_stance,target_person,target_group,stereotype,sarcasm,mockery,insult,improper_language,aggressiveness,intolerance,toxicity,toxicity_level
SO,5_038,5_100,5_094,2,"Si, cierto...buscar un único culpable en la Historia y en la Sociedad, nunca ha funcionado, son cosas complejas con una gran cantidad de agentes implicados...pero simplificar el discurso les vale para sus propósitos y paa ser difundido masivamente. Aún así, tienen cosas buenas...si supieran explotarlas desde la concordia y el consenso y no desde el odio y la manipulación",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
SO,5_042,5_101,5_101,1,"Si viene a decir tonterías, mejor déjelo...ya ha,dejado claro de qué lado está y su nivel de inteligencia...gracias",0,0,0,1,1,0,0,0,1,0,0,0,0,1,1
SO,5_043,5_102,5_102,1,"Disculpe, he sido muy crítica con este artículo y he fundamentado mis críticas, Ni soy un maltratador, ni soy machista, ni comulgo con muchas de las ideas del feminismo de cuarta ola. Si tiene usted problemas con los discrepantes de su propio género, no aproveche un debate sobre mujeres.",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
SO,5_023,5_103,5_099,2,Pues muchos ven en la Manada la misma violación que usted ve cuando una mujer viola a un hombre. Una ficción.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_044,5_104,5_104,1,"Se me ha venido a la mente un vídeo que vi hace unos meses, es de una noticia de enero. En algunos casos, no digo en todos, pero sí algunos, se juntan dos personas parecidas/patológicas. El hambre y las ganas de comer. “Mi marido no me ha pegado, te vas a tragar el micrófono” ""vengaaaa, irse a la m*erda"" ""ha habido una p*ta pelea matrimonial como en cualquier lao"" etc ...",0,0,0,0,0,0,0,0,0,1,1,1,0,1,3
SO,5_045,5_105,5_105,1,Pues resulta que muchos de esos que llamas asquerosos machistas....somos mujeres.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
SO,5_046,5_106,5_106,1,Alucinante lo del EP. Contesto exactamente con las misma palabras que utiliza un comentario y mi comentario no pasa.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SO,5_038,5_107,5_100,2,"En principio, debería de explotar desde ese consenso. De hecho el camino hecho hasta hace poco había sido así.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_047,5_108,5_108,1,"Correcto. Es muy raro una violación de mujer a hombre, pero aquí se trata de maltrato. Se trata de personas vulnerables. Se trata de controlar. Se trata de celos. Se trata de anular. Y de esto hay de los dos sexos en las dos partes. Es claro que el hombre puede utilizar la violencia física, pero el problema del maltrato sicológico asuela a los dos géneros.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_048,5_109,5_109,1,"Hace años mi dijo un exjefe mío; ¿qué hace una mujer para hacer que su marido la mate? Y yo digo ¿ porqué una mujer como la nombrada en el artículo, es maltratada por sus tres ultimas parejas? Siempre que llega la policia a una escena del crimen, se pregunta ¿quien es el máximo beneficiado de la muerte, del asesinado?  Para combatir la supuesta violencia de género hay que indagar más en entender al hombre. En mi patio tenía una pareja de conejos, la cual cada mes pare unos 6 o 7 crias. Un día vi al macho maltratar a su propio hijo después de que este último intentara montar a la hembra. Y llegué a la conclusión de que los machos son celosos por naturaleza, y los hombres no somos menos que unos conejos. Creo que las mujeres no lograrán con ningún ley librarse del maltrato, ya que la ira del hombre puede más que una ley o la carcel o el mismísimo suicidio.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SO,5_048,5_110,5_109,2,"Pues sí que entiende bien usted al hombre comparándolo con los conejos, por otro lado extrapola la actitud celosa del conejo al hombre, no está demostrado que el hombre sea más celoso que la mujer, los celos son una inseguridad personal que puede ser tratada, y la formación es fundamental en el comportamiento. Concluye además al final qué las mujeres no lograrán con ninguna ley librarse del maltrato imputando la culpa a la ira del hombre, para usted por naturaleza el hombre ya es culpable. Qué triste que un hombre opine de esa manera.",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
SO,5_049,5_115,5_115,1,"Esto es muy curioso, los hombres hemos de ser reeducados para no ser machistas, pero las mujeres no pueden ser reeducadas para que no las maltraten...",0,0,0,1,0,0,1,1,0,0,0,0,0,1,1
SO,5_050,5_116,5_116,1,"Lanzo una pregunta. Entre los adolescentes, ¿quien tiene mas exito con las chicas?, el chico estudioso, que respeta las normas y un poco timido o por el contrario el chico brabucón, el que se salta las normas y va de chulito.",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
SO,5_050,5_117,5_116,2,"El chico estudioso está pensando en el cálculo integral y ya ni sale, y si lo hace no tiene iniciativa para acercarse a una chica y mucho menos estrategia para ligarla, el otro está en su salsa y académicamente es un desastre, pero se divierte un poco más.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SO,5_051,5_118,5_118,1,"No, te lo explica a ti. Te dice que, aunque raras, hay violaciones de mujeres a hombres. Esterilización para ellas.",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SO,5_049,5_119,5_115,2,"Sí también lo hacen. Según el texto, no puedes tener pasión y tienes que amar a quién más te conviene.""No estamos preparados para entender que el amor no es visceral y pasional. Es más racional, es más una persecución de objetivos, de diálogo, de compañía. Y habría que empezar a prepararse"" (sic). ¿Será el sexo sin pasión con un hombre con el que se persiguen objetivos más lícito que el intercambio mercantil sencillo que prohiben y penalizan? ¿Considerarán a todos los hombres apasionados maltratadores? A saber...Porque menuda perla de idea.",1,0,0,1,0,0,1,1,1,0,0,0,0,1,2
SO,5_052,5_120,5_120,1,"Normas hay muchas, chulerías también y no todos son maltratadores o abusadores. Es como decir que todos los que han tenido una reyerta, los que suspenden, los que pasan maría, los rockeros indisciplinados, TODOS son maltratadores, y no es así.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_049,5_121,5_119,2,"Eso tiene nombre: ingeniería social. ""Olvida TU forma de sentir, la buena y sana es la que te proponemos nosotros"". Desde el colegio/instituto y continuado luego por medios afines.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_052,5_122,5_120,2,"Por supuesto que no, pero el artículo trata sobre ""Por qué las víctimas de violencia machista pueden encadenar relaciones tóxicas"" y mi pregunta va sobre ""porqué muchas chicas prefieren a los peores chicos"".",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_035,5_123,5_077,2,"Para nada. A menudo son tipos encantadores al principio, tanto que a veces cuando la víctima se queja de algo su entorno puede hacer que ella piense que ella misma exagera, que la que 'falla' es ella, va perdiendo la autoestima, la situación empeora, y a lo que se da cuenta de que es grave, está tan asustada y la situación es tan grave que no puede salir de ella. Y eso se da incluso en mujeres que antes eran seguras.",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_049,5_124,5_121,2,Sí sí. Es el nuevo orden y la cuarta ola feminista unas grandes esbirras como las plagas de beatas en tiempos religiosos.,0,0,0,0,0,1,1,0,1,1,1,0,0,1,2
SO,5_052,5_125,5_122,2,"Prefieren a los que las tratan con cierto desprecio, con superioridad. La verdad que no lo sé y siempre me ha parecido un fenómeno extrañísimo",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SO,5_021,5_126,5_034,2,"¿Saben que ningún método anticonceptivo es efectivo al 100%? ¿Que a algunas mujeres las violan? ¿Que algunos fetos, que aún NO son seres humanos cientificamente hablando, tienen pocas posibilidades de salir adelante después de nacer y/o que están condenados a grandes sufrimientos? ¿Que ha habido errores aplicando la pena de muerte a seres humanos inocentes? Podría seguir, pero creo que son suficientes razones.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_053,5_128,5_128,1,"No todas tienen dónde ir, ni pueden dejar el trabajo para que no las sigan desde ahí y encuentren su nueva vivienda, o tienen miedo de que si se van y las encuentran el resultado sea aún peor...",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_018,5_129,5_029,2,"Aquí se habla de cuando lo son, en ningún momento se sugiere que todos los hombres sean potenciales maltratadores.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_018,5_129b,5_129,2,"Aquí se habla de cuando lo son, en ningún momento se sugiere que todos los hombres sean potenciales maltratadores.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_053,5_130,5_128,2,Lo vivimos una vez con una chica.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_009,5_131,5_013,2,"O que ha tenido mala suerte, y ha dado varias veces con ese tipo de ¿hombre?",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
SO,5_009,5_132,5_131,2,Eso no es por mala suerte.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_018,5_133,5_129,2,"De forma velada sí... De alguna manera parten de la base de que las mujeres sólo podemos ser víctimas y los hombres siempre son los malos cuando hay problemas (y cuando no, se mantiene latente la idea de que si pasa algo, siempre hay que poner el foco en él) . Ese es siempre el punto de partida. Y se ha visto en noticias como la de Godella por poner sólo un ejemplo.",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_018,5_134,5_129,2,"Indican formas relacionales, el amor romántico y términos como visceralidad y pasión a relaciones de maltrato. Hablan de cambiar la forma de mirar el amor como una pauta para evitar el maltrato.",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
SO,5_054,5_135,5_135,1,"Segun la religión feminista, ninguna mujer es nunca, nunca responsable de las consecuencias de sus propios actos. Si algo sale mal la culpa siempre es de otros, y si comete algún delito es porque sufre ""problemas psicológicos"".",0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
SO,5_054,5_136,5_135,2,"No se puede frivolizar con el maltrato. El artículo es extenso, da detalles, puede haber mujeres maltratadoras, pero son casos mucho menos frecuentes. Estoy muy de acuerdo en la retorcida visión que hay del romanticismo, querer a tú pareja es otra cosa.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_055,5_137,5_137,1,"¿Por la misma razón por la que muchos hombres se prendan una y otra vez del mismo tipo de mujer, mantis, que los fagocita y destroza la vida? ¿Por qué es lo que les pone y lo que buscan subconscientemente? ¿Y por qué ellos y sólo ellos son culpables de lo que les pasa y de las decisiones que toman?.",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
SO,5_021,5_138,5_126,2,"Es curioso como las y los defensores del.aborto siempre se van a las casuísticas extremas y minoritarias y pasan por alto la mayoritaria que es cuando la causa del aborto es sólo un.motivo personal, parece que para ese motivo no tienen una causa justificada",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_049,5_139,5_115,2,"las mujeres no pueden ser reeducadas para que no las maltrates.... Et voilà. Esa es una de las clave del feminismo de cuarta ola. ¿Cómo es una mujer educada para no ser maltratada? Mucho más fuerte. ¿Cómo es una mujer preparada para marcar su territorio y no quedarse en silencio? ¿Cómo es una sociedad donde los hombres tienen que evaluar y adaptarse? Ya te lo digo, más dulce y mucho más dócil. De qué si no iban a darles tantos y tantas dinero y cobertura para masificar la idea.",1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
SO,5_056,5_140,5_140,1,"Mi ex a sufrido malos tratos, no por mi y es una mujer tóxica, tiene la capacidad para embarrarlo todo, estos artículos no aportan nada aparte de se les encanta que su machito sea un tío duro, y claro a veces pilla ella",0,0,0,1,0,0,0,0,1,0,1,0,0,1,2
SO,5_038,5_142,5_107,2,"Lo cierto es que viene impuesto desde arriba, desde las altas esferas, como la inmigración masiva y el apocalíptico cambio climático..todo como muy urgente y a la vez, y los movimientos tan estructurados y masivos nunca son espontáneos. Qué se persigue?...no lo tengo muy claro, lo que sí tengo claro es que un movimiento cuya base es el odio, como en el caso del feminismo al hombre o al heteropatriarcado como le dicen ellas, no es nunca una buena elección",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_055,5_143,5_137,2,La hibristofilia es una parafilia conocida por los psicólogos y que afecta fundamentalmente a las mujeres. Supongo que está relacionada con la preferencia por los maltratadores.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_055,5_144,5_143,2,"Ajá...si sólo tiene qUe ver la de cartas de amor que reciben los asesinos y algunos en serie encarcelados en EEUU... algunas personas se sienten atraídas pr el.lado oscuro..es así, y no.es culpa de los hombres ni del heteropatriarcado...y es más...cuánto más intenten prohibir ese lado oscuro, más seductor será",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_038,5_145,5_142,2,"Qué se persigue? ya...Es difícil definirlo. Con frecuencia además suena a esas conspiraciones imposibles. En parte, el camino a una sociedad más docil camuflada en ideas incorformistas. En España, los grandes partidos por ejemplo, han conseguido un consenso para un endurecimiento del código penal que no es ni era especialmente blando en delitos de este tipo. En realidad desde hace poco me he dado cuenta que eso, lejos de lo que parecía, puede servirles como herramienta para el control precisamente de las nuevas corrientes migratorias. ¿El interés en estas corrientes? La natalidad y el aumento de individuos independientes más proclives a las actividades de ocio y de consumo.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_055,5_146,5_143,2,"Me da que Vd. está dando con la clave, es una especie de atracción morbosa que sienten algunas mujeres hacia los psicópatas, algo de masoquismo mezclado con otro tipo de locuras.",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
SO,5_057,5_147,5_147,1,Porque buscan lo peor o dinero fácil...,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_038,5_148,5_145,2,"Yo voy a darle mi visión ...aunque se que sonará conspiranoica.  Juntemos todos los elementos....feminismo, problemas demográficos, inmigración, legalización de drogas recreativas, cambio climático... Y qué nos ofrece todo eso?...control demográfico, baja natalidad, bajada del consumo y a cambio sexo y evasión, sexo promoviendo la homosexualidad y las otras sexualudades alternativas..sexualizando al individuo desde el colegio y evasión con las drogas recreativas para paliar el bajón del consumo que debemos afrontar tarde o temprano.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_058,5_149,5_149,1,"Es decir, darle a las masas otras drogas que sustituyan al consumo que es la,droga de nuestros días y un control de natalidad encubierto que tarde o temprano también deberemos afrontar. Y todo ello, vendido para nuestro bien, pero que está promovido por las élites y serán ellas las beneficiadas pues si lo implantan, primero.. a ellas no les afectará.. un pequeño porcentaje podrá seguir consumiendo como siempre, y segundo.... no tendrán que afrontar una revolución que podría hacerles perder sus privilegios pues se ganarán nuestras voluntades, que es la mejor y más sutil forma de dominio",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_059,5_150,5_150,1,"Resumiendo...nos inundaràn de sexo, con la ideología de género, y de drogas recreativas, ya se ven los movimientos internacionales de legalización de la marihuana, y el estado nos proveerá de lo indispensable para tenernos contentos y entretenidos en.nuestra jaula de cristal porque así no nos quejaremos cuando no haya trabajo, tendremos pocos hijos y no echaremos tan en falta el consumir....todo...para,que los de arriba puedan seguir viviendo como.hasta ahora.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SO,5_060,5_151,5_151,1,"El adoctrinamiento feminista al que se ven sometidas las más jóvenes en casi cualquier país desarrollado, haciéndoles ver que si eres mujer eres víctima de todo, que los hombres solo tienen obligaciones y las mujeres solo tienen derechos... hacen ellas unas pobres ""oprimidas"" y ""agredidas"" en todo. Siempre el mismo verdugo (el hombre blanco hetero) y la misma víctima: la mujer. Cuando los roles de víctima y verdugo cambian... La sociedad lo borra inmediatamente. No interesa, no vende. Mientras tanto, podéis seguir con vuestra propaganda como la de este artículo, siempre centrada en el mensaje ""ellas lo hacen todo bien y son víctimas, ellos lo hacen todo mal y son verdugos"". Pobres nuevas generaciones, la que les espera. ",1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
SO,5_038,5_152,5_148,2,"Y sigo...porque todo esto del feminismo, la violencia contra la mujer y demás, creo que en el.fondo sólo enmascara un.control de natalidad brutal, ya se constató que funciona en el informe Kissinger, y sirve para vender la ideología de género, que parece que será la cura de los males de la mujer, pero en realidad es sólo una excusa para sexualizar a la sociedad desde el colegio",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
